STACST,TIME,P,T1,T2,C1,C2,SBE43F,SBE43U,S1,S2,Cstar,V0,V1,V2,V3,V4,V5,V6,V7,DepthSM,Lat,Lon,Scan
VARCHAR,sec,dbar,degC,degC,mS/cm,mS/cm,volt,uMol/Kg,PSU,PSU,%,volt,volt,volt,volt,volt,volt,volt,volt,m,deg,deg,count
01401.cnv,  1456118370,   0.133,  2.7029,  2.6900, 0.0005, 0.0111,2.4225,433.289, 0.0004, 0.0079, 83.9967, 3.9219, 0.1123, 0.0940, 1.4090, 4.9915, 2.4225, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3672
01401.cnv,  1456118370,   0.141,  2.7029,  2.6900, 0.0005, 0.0112,2.4237,433.568, 0.0004, 0.0079, 83.9967, 3.9219, 0.1111, 0.0940, 1.4090, 4.9915, 2.4237, 1.5507, 0.5739,   0.139, -61.99990,  82.00126,  3673
01401.cnv,  1456118370,   0.082,  2.7031,  2.6900, 0.0005, 0.0111,2.4225,433.284, 0.0004, 0.0079, 83.9967, 3.9219, 0.1111, 0.0940, 1.4090, 4.9915, 2.4225, 1.5507, 0.5739,   0.081, -61.99990,  82.00126,  3674
01401.cnv,  1456118370,   0.133,  2.7033,  2.6901, 0.0004, 0.0113,2.4237,433.563, 0.0003, 0.0080, 83.9967, 3.9219, 0.1111, 0.0940, 1.4090, 4.9915, 2.4237, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3675
01401.cnv,  1456118370,   0.133,  2.7029,  2.6899, 0.0005, 0.0113,2.4225,433.290, 0.0004, 0.0080, 83.9967, 3.9219, 0.1111, 0.0940, 1.4090, 4.9902, 2.4225, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3676
01401.cnv,  1456118370,   0.082,  2.7033,  2.6900, 0.0005, 0.0111,2.4225,433.282, 0.0004, 0.0079, 83.9967, 3.9219, 0.1123, 0.0940, 1.4090, 4.9915, 2.4225, 1.5495, 0.5739,   0.081, -61.99990,  82.00126,  3677
01401.cnv,  1456118370,  -0.082,  2.7034,  2.6900, 0.0005, 0.0113,2.4237,433.549, 0.0004, 0.0080, 83.9967, 3.9219, 0.1123, 0.0952, 1.4078, 4.9915, 2.4237, 1.5507, 0.5751,  -0.081, -61.99990,  82.00126,  3678
01401.cnv,  1456118371,   0.356,  2.7039,  2.6899, 0.0004, 0.0110,2.4237,433.568, 0.0004, 0.0078, 83.9967, 3.9219, 0.1111, 0.0965, 1.4054, 4.9915, 2.4237, 1.5507, 0.5739,   0.352, -61.99990,  82.00126,  3679
01401.cnv,  1456118371,   0.081,  2.7040,  2.6900, 0.0005, 0.0112,2.4237,433.550, 0.0004, 0.0079, 83.9967, 3.9219, 0.1111, 0.0965, 1.4054, 4.9915, 2.4237, 1.5507, 0.5751,   0.081, -61.99990,  82.00126,  3680
01401.cnv,  1456118371,   0.133,  2.7044,  2.6901, 0.0006, 0.0113,2.4237,433.549, 0.0004, 0.0080, 83.9967, 3.9219, 0.1123, 0.0965, 1.4054, 4.9915, 2.4237, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3681
01401.cnv,  1456118371,   0.081,  2.7042,  2.6900, 0.0006, 0.0110,2.4225,433.270, 0.0004, 0.0078, 83.9967, 3.9219, 0.1111, 0.0965, 1.4054, 4.9915, 2.4225, 1.5507, 0.5751,   0.081, -61.99990,  82.00126,  3682
01401.cnv,  1456118371,   0.133,  2.7042,  2.6900, 0.0004, 0.0112,2.4225,433.273, 0.0003, 0.0079, 83.9967, 3.9219, 0.1123, 0.0965, 1.4054, 4.9915, 2.4225, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3683
01401.cnv,  1456118371,   0.081,  2.7040,  2.6900, 0.0004, 0.0111,2.4225,433.272, 0.0004, 0.0079, 83.9967, 3.9219, 0.1123, 0.0965, 1.4054, 4.9915, 2.4225, 1.5519, 0.5751,   0.081, -61.99990,  82.00126,  3684
01401.cnv,  1456118371,   0.133,  2.7040,  2.6901, 0.0004, 0.0112,2.4237,433.553, 0.0003, 0.0079, 83.9967, 3.9219, 0.1099, 0.0965, 1.4054, 4.9915, 2.4237, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3685
01401.cnv,  1456118371,   0.133,  2.7037,  2.6898, 0.0005, 0.0113,2.4237,433.557, 0.0004, 0.0080, 83.9967, 3.9219, 0.1087, 0.0965, 1.4054, 4.9915, 2.4237, 1.5519, 0.5751,   0.132, -61.99990,  82.00126,  3686
01401.cnv,  1456118371,   0.081,  2.7034,  2.6899, 0.0004, 0.0112,2.4237,433.558, 0.0004, 0.0079, 83.9967, 3.9219, 0.1074, 0.0965, 1.4054, 4.9915, 2.4237, 1.5507, 0.5751,   0.081, -61.99990,  82.00126,  3687
01401.cnv,  1456118371,   0.133,  2.7038,  2.6898, 0.0005, 0.0111,2.4225,433.278, 0.0004, 0.0079, 83.9967, 3.9219, 0.1087, 0.0965, 1.4054, 4.9915, 2.4225, 1.5519, 0.5751,   0.132, -61.99990,  82.00126,  3688
01401.cnv,  1456118371,   0.141,  2.7037,  2.6898, 0.0005, 0.0111,2.4237,433.558, 0.0004, 0.0078, 83.9967, 3.9219, 0.1087, 0.0965, 1.4054, 4.9915, 2.4237, 1.5519, 0.5751,   0.139, -61.99990,  82.00126,  3689
01401.cnv,  1456118371,   0.081,  2.7037,  2.6897, 0.0004, 0.0111,2.4225,433.276, 0.0003, 0.0079, 83.9702, 3.9206, 0.1087, 0.0965, 1.4054, 4.9915, 2.4225, 1.5507, 0.5751,   0.081, -61.99990,  82.00126,  3690
01401.cnv,  1456118371,   0.133,  2.7037,  2.6898, 0.0004, 0.0110,2.4237,433.558, 0.0004, 0.0078, 83.9967, 3.9219, 0.1087, 0.0965, 1.4054, 4.9915, 2.4237, 1.5519, 0.5751,   0.132, -61.99990,  82.00126,  3691
01401.cnv,  1456118371,   0.133,  2.7038,  2.6899, 0.0005, 0.0112,2.4225,433.278, 0.0004, 0.0079, 83.9702, 3.9206, 0.1087, 0.0965, 1.4066, 4.9915, 2.4225, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3692
01401.cnv,  1456118371,   0.081,  2.7036,  2.6896, 0.0004, 0.0111,2.4225,433.278, 0.0004, 0.0079, 83.9967, 3.9219, 0.1087, 0.0965, 1.4066, 4.9915, 2.4225, 1.5507, 0.5763,   0.081, -61.99990,  82.00126,  3693
01401.cnv,  1456118371,   0.141,  2.7037,  2.6898, 0.0004, 0.0111,2.4225,433.280, 0.0004, 0.0078, 83.9967, 3.9219, 0.1087, 0.0965, 1.4066, 4.9915, 2.4225, 1.5507, 0.5763,   0.139, -61.99990,  82.00126,  3694
01401.cnv,  1456118371,   0.133,  2.7037,  2.6900, 0.0005, 0.0112,2.4225,433.279, 0.0004, 0.0079, 83.9967, 3.9219, 0.1087, 0.0965, 1.4066, 4.9915, 2.4225, 1.5507, 0.5763,   0.132, -61.99990,  82.00126,  3695
01401.cnv,  1456118371,   0.081,  2.7040,  2.6898, 0.0005, 0.0110,2.4225,433.272, 0.0004, 0.0078, 83.9967, 3.9219, 0.1087, 0.0965, 1.4054, 4.9915, 2.4225, 1.5507, 0.5763,   0.081, -61.99990,  82.00126,  3696
01401.cnv,  1456118371,   0.133,  2.7040,  2.6896, 0.0005, 0.0112,2.4225,433.275, 0.0004, 0.0079, 83.9967, 3.9219, 0.1074, 0.0965, 1.4066, 4.9915, 2.4225, 1.5507, 0.5763,   0.132, -61.99990,  82.00126,  3697
01401.cnv,  1456118371,   0.133,  2.7044,  2.6897, 0.0005, 0.0111,2.4237,433.549, 0.0004, 0.0079, 83.9967, 3.9219, 0.1087, 0.0965, 1.4054, 4.9915, 2.4237, 1.5519, 0.5763,   0.132, -61.99990,  82.00126,  3698
01401.cnv,  1456118371,   0.081,  2.7045,  2.6898, 0.0004, 0.0111,2.4225,433.265, 0.0003, 0.0078, 83.9967, 3.9219, 0.1087, 0.0965, 1.4066, 4.9915, 2.4225, 1.5507, 0.5763,   0.081, -61.99990,  82.00126,  3699
01401.cnv,  1456118371,   0.185,  2.7042,  2.6897, 0.0003, 0.0111,2.4225,433.276, 0.0003, 0.0078, 83.9967, 3.9219, 0.1087, 0.0965, 1.4066, 4.9915, 2.4225, 1.5507, 0.5763,   0.183, -61.99990,  82.00126,  3700
01401.cnv,  1456118371,   0.081,  2.7039,  2.6898, 0.0004, 0.0111,2.4225,433.274, 0.0004, 0.0078, 83.9967, 3.9219, 0.1087, 0.0965, 1.4066, 4.9915, 2.4225, 1.5495, 0.5763,   0.081, -61.99990,  82.00126,  3701
01401.cnv,  1456118371,   0.133,  2.7036,  2.6898, 0.0003, 0.0111,2.4225,433.281, 0.0003, 0.0078, 83.9967, 3.9219, 0.1074, 0.0965, 1.4054, 4.9915, 2.4225, 1.5495, 0.5751,   0.132, -61.99990,  82.00126,  3702
01401.cnv,  1456118372,   0.133,  2.7034,  2.6899, 0.0003, 0.0112,2.4237,433.561, 0.0003, 0.0079, 83.9967, 3.9219, 0.1087, 0.0952, 1.4017, 4.9915, 2.4237, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3703
01401.cnv,  1456118372,   0.141,  2.7028,  2.6896, 0.0004, 0.0111,2.4225,433.291, 0.0004, 0.0079, 83.9967, 3.9219, 0.1074, 0.0940, 1.3919, 4.9915, 2.4225, 1.5507, 0.5751,   0.139, -61.99990,  82.00126,  3704
01401.cnv,  1456118372,   0.133,  2.7027,  2.6896, 0.0004, 0.0111,2.4225,433.293, 0.0004, 0.0078, 83.9967, 3.9219, 0.1087, 0.0940, 1.3895, 4.9915, 2.4225, 1.5495, 0.5751,   0.132, -61.99990,  82.00126,  3705
01401.cnv,  1456118372,   0.133,  2.7023,  2.6897, 0.0004, 0.0112,2.4225,433.298, 0.0004, 0.0079, 83.9967, 3.9219, 0.1074, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3706
01401.cnv,  1456118372,   0.133,  2.7022,  2.6896, 0.0005, 0.0110,2.4237,433.578, 0.0004, 0.0078, 83.9967, 3.9219, 0.1087, 0.0940, 1.3895, 4.9915, 2.4237, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3707
01401.cnv,  1456118372,   0.081,  2.7020,  2.6897, 0.0005, 0.0111,2.4237,433.577, 0.0004, 0.0079, 83.9967, 3.9219, 0.1087, 0.0940, 1.3895, 4.9915, 2.4237, 1.5507, 0.5751,   0.081, -61.99990,  82.00126,  3708
01401.cnv,  1456118372,   0.185,  2.7016,  2.6898, 0.0005, 0.0111,2.4225,433.311, 0.0004, 0.0079, 83.9967, 3.9219, 0.1087, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5751,   0.183, -61.99990,  82.00126,  3709
01401.cnv,  1456118372,   0.141,  2.7013,  2.6896, 0.0005, 0.0111,2.4225,433.312, 0.0004, 0.0078, 83.9967, 3.9219, 0.1074, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5751,   0.139, -61.99990,  82.00126,  3710
01401.cnv,  1456118372,   0.133,  2.7008,  2.6897, 0.0005, 0.0111,2.4225,433.318, 0.0004, 0.0078, 83.9967, 3.9219, 0.1062, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3711
01401.cnv,  1456118372,   0.133,  2.7000,  2.6896, 0.0005, 0.0110,2.4225,433.328, 0.0004, 0.0078, 83.9967, 3.9219, 0.1038, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3712
01401.cnv,  1456118372,   0.133,  2.7002,  2.6895, 0.0004, 0.0110,2.4225,433.326, 0.0004, 0.0078, 83.9967, 3.9219, 0.1026, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3713
01401.cnv,  1456118372,   0.133,  2.7003,  2.6896, 0.0006, 0.0112,2.4225,433.324, 0.0004, 0.0079, 83.9967, 3.9219, 0.1026, 0.0940, 1.3895, 4.9915, 2.4225, 1.5519, 0.5751,   0.132, -61.99990,  82.00126,  3714
01401.cnv,  1456118372,   0.141,  2.7005,  2.6896, 0.0006, 0.0111,2.4225,433.323, 0.0004, 0.0079, 83.9967, 3.9219, 0.1038, 0.0940, 1.3895, 4.9915, 2.4225, 1.5519, 0.5751,   0.139, -61.99990,  82.00126,  3715
01401.cnv,  1456118372,   0.133,  2.7006,  2.6897, 0.0005, 0.0110,2.4237,433.598, 0.0004, 0.0078, 83.9967, 3.9219, 0.1038, 0.0940, 1.3895, 4.9915, 2.4237, 1.5519, 0.5751,   0.132, -61.99990,  82.00126,  3716
01401.cnv,  1456118372,   0.133,  2.7005,  2.6898, 0.0005, 0.0111,2.4237,433.600, 0.0004, 0.0078, 83.9967, 3.9219, 0.1038, 0.0940, 1.3895, 4.9915, 2.4237, 1.5519, 0.5751,   0.132, -61.99990,  82.00126,  3717
01401.cnv,  1456118372,   0.133,  2.7003,  2.6898, 0.0005, 0.0111,2.4237,433.602, 0.0004, 0.0078, 83.9967, 3.9219, 0.1038, 0.0940, 1.3895, 4.9915, 2.4237, 1.5507, 0.5751,   0.132, -61.99990,  82.00126,  3718
01401.cnv,  1456118372,   0.133,  2.6997,  2.6899, 0.0004, 0.0111,2.4225,433.333, 0.0004, 0.0078, 83.9967, 3.9219, 0.1038, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3719
01401.cnv,  1456118372,   0.141,  2.6986,  2.6898, 0.0004, 0.0110,2.4225,433.347, 0.0004, 0.0078, 83.9967, 3.9219, 0.1026, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5739,   0.139, -61.99990,  82.00126,  3720
01401.cnv,  1456118372,   0.133,  2.6974,  2.6899, 0.0005, 0.0110,2.4225,433.363, 0.0004, 0.0078, 84.0233, 3.9231, 0.1038, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3721
01401.cnv,  1456118372,   0.133,  2.6965,  2.6900, 0.0004, 0.0111,2.4237,433.653, 0.0004, 0.0079, 84.0233, 3.9231, 0.1038, 0.0940, 1.3895, 4.9915, 2.4237, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3722
01401.cnv,  1456118372,   0.133,  2.6948,  2.6898, 0.0005, 0.0112,2.4237,433.675, 0.0004, 0.0079, 83.9967, 3.9219, 0.1038, 0.0940, 1.3895, 4.9915, 2.4237, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3723
01401.cnv,  1456118372,   0.133,  2.6942,  2.6899, 0.0005, 0.0111,2.4237,433.684, 0.0004, 0.0079, 84.0233, 3.9231, 0.1038, 0.0940, 1.3895, 4.9915, 2.4237, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3724
01401.cnv,  1456118372,   0.140,  2.6932,  2.6900, 0.0005, 0.0110,2.4225,433.419, 0.0004, 0.0078, 84.0233, 3.9231, 0.1038, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5739,   0.139, -61.99990,  82.00126,  3725
01401.cnv,  1456118372,   0.133,  2.6930,  2.6900, 0.0005, 0.0111,2.4225,433.421, 0.0004, 0.0079, 84.0498, 3.9243, 0.1038, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3726
01401.cnv,  1456118373,   0.133,  2.6926,  2.6900, 0.0004, 0.0111,2.4225,433.426, 0.0004, 0.0078, 84.0233, 3.9231, 0.1038, 0.0940, 1.3895, 4.9915, 2.4225, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3727
01401.cnv,  1456118373,   0.133,  2.6927,  2.6900, 0.0005, 0.0111,2.4225,433.425, 0.0004, 0.0078, 84.0498, 3.9243, 0.1038, 0.0940, 1.3907, 4.9915, 2.4225, 1.5507, 0.5739,   0.132, -61.99990,  82.00126,  3728
01401.cnv,  1456118373,   0.133,  2.6921,  2.6901, 0.0005, 0.0110,2.4225,433.433, 0.0004, 0.0078, 84.0233, 3.9231, 0.1038, 0.0940, 1.4115, 4.9915, 2.4225, 1.5519, 0.5739,   0.132, -61.99990,  82.00126,  3729
01401.cnv,  1456118373,   0.140,  2.6916,  2.6901, 0.0004, 0.0110,2.4225,433.441, 0.0004, 0.0078, 84.0233, 3.9231, 0.1038, 0.0940, 1.4237, 4.9915, 2.4225, 1.5507, 0.5739,   0.139, -61.99990,  82.00126,  3730
01401.cnv,  1456118373,   0.133,  2.6911,  2.6901, 0.0005, 0.0111,2.4225,433.447, 0.0004, 0.0078, 84.0233, 3.9231, 0.1038, 0.0940, 1.4261, 4.9915, 2.4225, 1.5519, 0.5726,   0.132, -61.99990,  82.00126,  3731
01401.cnv,  1456118373,   0.133,  2.6906,  2.6901, 0.0004, 0.0111,2.4237,433.732, 0.0003, 0.0078, 84.0498, 3.9243, 0.1038, 0.0940, 1.4249, 4.9915, 2.4237, 1.5507, 0.5726,   0.132, -61.99990,  82.00126,  3732
01401.cnv,  1456118373,   0.133,  2.6904,  2.6900, 0.0003, 0.0111,2.4225,433.457, 0.0003, 0.0079, 84.0498, 3.9243, 0.1038, 0.0940, 1.4249, 4.9915, 2.4225, 1.5507, 0.5726,   0.132, -61.99990,  82.00126,  3733
01401.cnv,  1456118373,   0.081,  2.6901,  2.6900, 0.0005, 0.0112,2.4237,433.735, 0.0004, 0.0079, 84.0233, 3.9231, 0.1038, 0.0940, 1.4249, 4.9915, 2.4237, 1.5507, 0.5726,   0.080, -61.99990,  82.00126,  3734
01401.cnv,  1456118373,   0.140,  2.6903,  2.6901, 0.0004, 0.0110,2.4237,433.736, 0.0004, 0.0078, 84.0233, 3.9231, 0.1038, 0.0940, 1.4249, 4.9915, 2.4237, 1.5507, 0.5726,   0.139, -61.99990,  82.00126,  3735
